wav_path,ground_truth
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-3.9.wav,te ji tui tsia e tai tsi u the tshut kuan tiam e ling lik
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.0.wav,bun tsiong ji
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.1.wav,ji khong it peh ni e kong tau gi te──tik suan tsin poo ke tat e kho giam
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.10.wav,thang ing tau phio e kiat ko soo tian hian e bin i lai tsiann tso si tsing e hong hiong
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.11.wav,kong tau tshiang tsai si tsiam tui iau kin e kok ka sia hue gi te lai ku hing
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.12.wav,pi lun ji khong it it ni ping to e kong bin huan tui ing sue kim hing kok tse
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.13.wav,ji khong it liok ni ing kok e kong bin tsan sing thuat li au tsiu lian bing
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.14.wav,long si kin lai ti kok tse siong
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.15.wav,thau kue kong tau lai tian hian bin i kuat tuan kok ka tsing tshik e sit le
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.16.wav,tsa tsing tai uan e kong tau huat si u koh iunn e huat lut
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.17.wav,ti su kue khi lak pai e kong bin tau phio long tsong bo hau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.18.wav,kong tau huat ti kin ni siu siah liau au khah tsiann iunn ah
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.19.wav,bin kan thuan the tio the an hun hun
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.2.wav,tsok tsia khu bun sik
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.20.wav,sio tsenn beh lai tshi tsit ki kong tau po to kam u iann tsin tsiann li
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.21.wav,tsit pai beh thing hau lan tsu i e kong tau u tsap e an hiah tse
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.22.wav,sui bong hiah tse an
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.23.wav,m koh ki sit si nng khuan to ping koh sann tu e ke tat bing te
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.24.wav,tiong kok kok bin tong e it tai hing hok lian bing kah tsi tshi guan tsu ling huat tian e lang the tshut e tshit e kong tau an si tsit khuan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.25.wav,un tong ke ki tsing kah hun in phing kuan thui tong sio tsoo the tshut e sann e kong tau an koh si ling gua tsit iunn
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.26.wav,tiong kok kok bin tong theh tshut te tshit ho kau te kau ho e kong tau an
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.27.wav,tak tang ai kiam tsio tsit pha e hue lik huat tian
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.28.wav,huan tui khok kian iah si sin khi hue lik huat tian e siat pi
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.29.wav,kim tsi jit pun guan tsu ling tsai eh khu hik e sit phin tsin khau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.3.wav,kin ni e tsap it gueh ji si si tai uan si ni tsit kho e te hng suan ku tau phio jit
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.30.wav,te tshit kah te peh ho e kong tau an e soo kiu
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.31.wav,long si beh kiam tsio tai uan e hue lik huat tian
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.32.wav,suah bo kho lu tioh lan tai uan u peh siann e tian si ui hue lik huat tian lai e
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.33.wav,ai thau kue ki sut kah siat pi e huan sin
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.34.wav,hue lik huat tian tui khong khi e u jiam tsiah e kang ke
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.35.wav,na beh tak tang kiam tsio tsit pha e hue lik huat tian koh bo ai u sin siat pi
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.36.wav,an ne kho ling e ti su tian bo kau ing
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.37.wav,khong khi e u liam ma be u kai sian
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.38.wav,te kau ho e kong tau an
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.39.wav,jin ui jit pun guan tsu ling tsai eh liau au
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.4.wav,tsit pai lan m na ai tng phio suan tshut kuan tshi tiunn kuan tshi gi guan li tiunn
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.40.wav,hia e sit phin long siu u liam
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.41.wav,soo i tsing hu ai it tit kim tsi tsin khau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.42.wav,siam tsit e kai sing tsin u li
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.43.wav,siunn tsit e tio tsai he si bo kho hak kin ku
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.44.wav,heh kiann lang e hau siau ue
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.45.wav,bin kan e e it tai hing hok lian bing the tshut te tsap ho kau te tsap li ho e kong tau an
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.46.wav,tse sann e kong tau an li iu to kang tsit e tui tong sing luan e huan tui
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.47.wav,in jin ui tong sing luan bue sai kah ki thann lang phing khia khi
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.48.wav,soo i bin huat ai han tse tsa poo kah tsa boo tsiah e sai kiat hun
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.49.wav,tong sing luan na beh tso lian li tioh ai ling gua tshong huat lut lai kui ting
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.5.wav,iau koh u tsap tiunn kong tau phio ai nia ai tng neh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.50.wav,bin huat bue sai hoo tong sing luan su iong
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.51.wav,in koh lin ui bue sai ka kok tiong kah kok sio e gin a jin bat tong sing luan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.52.wav,te tsap lak ho e kong tau an si beh hui tu tian giap huat e te kau tsap goo tiau te it hang
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.53.wav,hik ling huat tian siat pi ing kai ti tiong hua bin kok tsit pah tsap si ni i tsing tsuan poo thing tsi un tsuan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.54.wav,tsit e kong tau an na kue
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.55.wav,ji khong ji goo hui hik ka hng e bok piau to sui pho kong
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.56.wav,tiong kok kok bin tong the tshut e kong tau an si ham koo koh khiam khueh kho hak kin ku
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.57.wav,ha it tai hing hok lian bing theh tshut e si tshiong buan ki si koh ui huan jin kuan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.58.wav,te tsap lak ho kong tau an si tsi tshi guan tsu ling huat tian huan tui hui hik ka hng
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.59.wav,ma hong hai tai uan lik sik ling guan e huat tian
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.6.wav,tua poo hun e lang tui te hng siu tiunn kah bin i tai piau e suan ku khah liau kai
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.60.wav,tsia e gi te tai piau e kam m si po siu kian koo e ke tat
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.61.wav,un tong ka ki tsing theh tshut e si te tsap sann an
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.62.wav,ing tai uan e mia khi tsham ka ji khong ji khong ni e tang kiann o un
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.63.wav,tsit e kong tau an si ng bang lan ui chinese taipei tiong kok e tai pak e tsing ti sok pak nih thau pang
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.64.wav,kiann tshut tai uan tsiann mia tok lip kian kok e tsit tua poo
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.65.wav,hun in phing khuan thui tong sio tsoo the tshut e te tsap si ho kong tau an
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.66.wav,si iau kiu hian si bin huat tui hun in e kui ting tong sing hun in ma hah ing
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.67.wav,te tsap goo ho kong tau an si iau kiu ti kok tiong kah kok hau nih e sing kau iok
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.68.wav,ai u kam tsing kau iok lin bat tong sing luan e kau iok
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.69.wav,kap jin bat lam lu sing piat e kau iok
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.7.wav,tui kong tau suah si bu sa sa
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.70.wav,tse nng e kong tau an tui kiu e si tong sing luan kah ki thann lin e huat lut ping khuan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.71.wav,i kip sit tsai khi tso sing piat ping ting e kau iok
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.72.wav,m thang siam phiah sing tong sing luan tsia e gi te
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.73.wav,tsap sann tsap si tsap goo tse sann e kong tau an tai piau e si tai uan kian kok po tsiong jin kuan e tsin poo ke tat
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.74.wav,khuann lai tsit pai e kong tau sit tsai si tsin poo ke tat kah kian koo su siong leh ting koo ki neh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.75.wav,soo pai tsap it gueh ji si e suan ku
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.76.wav,m si kan ta beh suan tshut bi lai si tang e kuan tshi tiunn kah bin i tai piau na tiann
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.77.wav,ma si thau kue kong tau lai tik suan lan e ke tat e kho giam
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.78.wav,lan e suan tik tsiong ki bue e ing hiong tai uan e bi lai
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.79.wav,ng bang lan tak ke long lai ku tsuat kian koo su siong
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.8.wav,lan tsia tio lai kan tan suat bing
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.80.wav,ka tsin poo ke tat in siann
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-4.9.wav,kong bin tau phio tio si iau tshiann tsit e kok ka nih u tau phio kuan e kong bin tso hue lai tau phio
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.0.wav,bun tsiong sann
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.1.wav,lah pa tui sat tsui gu e koo su
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.10.wav,pian na pa tshiong ua lai tsui gu to ing i e tng kak ka tak tng khi
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.11.wav,long hoo ka bo tioh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.12.wav,to an ne tui tshiang tsin ku
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.13.wav,tsit si tsun
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.14.wav,kiann thau hng hng e soo tsai si tsit tin tsui gu iu tsai iu tsai teh tshit tho kah ann thau tsiah tshau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.15.wav,na tshiunn bo khuann tioh tsit boo
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.16.wav,ki kuai e si tsit tsiah tsui gu na m tsau tng khi in e gu kun
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.17.wav,kho ling si bo kam kak gui hiam e khuan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.18.wav,au lai ling gua tsit tsiah lah pa ka jip
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.19.wav,tsing se hut jian kan kin tiunn khi lai
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.2.wav,tsok tsia tsiunn jit ing
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.20.wav,nng tsiah lah pa ui tshi tsit tsing tsit au lun liu kong kik
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.21.wav,tsui gu thau bue bue tang kiam koo
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.22.wav,tu khai si kho i phue kau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.23.wav,tu tioh a hoo ka tsit tshui ia e tang jim siu
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.24.wav,m ku tsiam tsiam hueh lu lau lu tse
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.25.wav,tsiam tsiam sit khi khui lat tsiam tsiam kui loh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.26.wav,tsit si lah pa hiong hiong tshiong ua khi ka tioh gu e am kun
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.27.wav,kui sin the hainn khi lai
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.28.wav,ing sin the e tang liong ka tsui gu e na au thiah khui
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.29.wav,i king kau bue siann tsui gu to ti thoo kha tshuan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.3.wav,bat ti discovery e tian si ue bin khuann tioh lah pa tui sat tsui gu e kue ting
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.30.wav,nng tsiah lah pa ban ban seh tsui gu si pinn
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.31.wav,kiam si tsian li phin
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.32.wav,tsit si kiann thau hng hng
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.33.wav,hit kun tsui gu iau si iu tsai iu tsai teh tshit tho kah ann thau tsiah tshau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.34.wav,na tshiunn bo khuann tioh tsit boo
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.35.wav,tsui gu e sin the pi lah pa ke tsin tua
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.36.wav,koh u tsit tui tua gu kak phue ma tsin kau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.37.wav,sui bong be pi lah pa khah liu liah
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.38.wav,m ku tsit tui it tsu po tsuat tui bo bun tue
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.39.wav,khuann tioh tong phuann tu tioh ui hiam
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.4.wav,sim lai u tsin tshim e kam siu
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.40.wav,hng hng hit kun tsui gu tsi iau u tsit nng tsiah kue lai
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.41.wav,lah pa tsuat tui bo huat too tioh tshiu
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.42.wav,kiat ko long bo puann tsiah kue lai
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.43.wav,tsiu an ne tsui gu tsu tiann si lah pa e sit but
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.44.wav,au pai m tsai e lun tioh to tsit tsiah tsui gu
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.45.wav,tsit tsiah tsui gu tu tioh gui hiam
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.46.wav,be tsau tng khi ka ki e tsok kun ma tsiok ki kuai
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.47.wav,kam kong tsin tsiann tshiunn siok gan kong e gu tsai si m tsai tsau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.48.wav,an gu e tso gu siunn tioh tai uan lang ma bo ke gua gau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.49.wav,lan tsing tshu tsu kuan e loo hia ni sin khoo e guan in
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.5.wav,ue bin khai si e si
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.50.wav,tio si lan ma si tsit kun gong gu
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.51.wav,lan kan tann e koo tsiah
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.52.wav,gu teh tsiah tshau huat hian li kun hiah ni hng
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.53.wav,suah bo king kak ai kin tng khi
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.54.wav,lan beh piann king tse suah bo king kak tsu kuan tsing gi an tsuan e tiong iau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.55.wav,lan bo gui ki i sik
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.56.wav,pa e phah gu gu be phah pa
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.57.wav,gu na tu tioh pa siong ho li khah hng leh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.58.wav,tshiunn tsit ma lan be phah tiong kok tiong kok e phah lan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.59.wav,lan si an tsuann m li khah hng leh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.6.wav,ti kiann thau tsing si tsit tsiah tsui gu kah tsit tsiah lah pa teh tui khong
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.60.wav,be thuan kiat
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.61.wav,gu hiah ni iong tsong king lian tso pa e sit but
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.62.wav,tio si be thuan kiat e ian koo
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.63.wav,lan tsiam peh tsap tshit pha e tai uan lang king lian hoo tsiam tsap sann pha e thong phai khan teh tsau
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.64.wav,an tsit e ue bin tsui gu si lah pa e sit but
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.65.wav,lan na bo king kak lan e ha tiunn e kah gu kang khuan
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.7.wav,thau sing lah pa ban ban a ti tsui gu si pinn seh
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.8.wav,teh tshue khang phang beh kong kik tsui gu
./data/tatmoe_test/condenser/KH_KHM1010/condenser-KH_KHM1010_A007-5.9.wav,tu tioh a e tshiong ua tsui gu beh ka ka tsui gu ma si tue i seh
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-1.0.wav,soo ji
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-1.1.wav,lau kuann khah iann lau phinn
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-1.10.wav,tsiap phah na phah phik tsiap me na tshiunn khik
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-1.2.wav,poo tshan poo bo tsuah giap bah ngeh sio thua
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-1.3.wav,ti siu m tat tioh kau siu un
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-1.4.wav,m bat thi thau tu tioh hoo tshiu e
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-1.5.wav,u tsinn oo tshiunn too hue pue kue oo suann thau bo tsinn sam kai niu a thiau be kue hoo ting
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-1.6.wav,kau too e that tioh tsinn
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-1.7.wav,put ai kim tsng lang ai i tsng
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-1.8.wav,kik kah tsit sian na ho lan tau a
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-1.9.wav,siang thau bo tsit ngauh
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-2.0.wav,sing uah tui ue
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-2.1.wav,siok mih bo ho hue
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-2.10.wav,tshin tshiunn hian tshu si tng teh tshut san e ong lai
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-2.11.wav,ting e si kin tsit pah
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-2.12.wav,phann e tsit pah khoo goo lak kin
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-2.13.wav,siok bo kiann li m bat hue nia
./data/tatmoe_test/condenser/KH_KHM1011/condenser-KH_KHM1011_A008-2.14.wav,li na si lai kiann khi e beh be siok koh ho tsiah e ong lai bian kiann bo
