index,wav_path,ground_truth,emotion,prediction,lev_distance
2581,./data/wav_gen/wav/002581_indextts_happy.wav,lan sing uah tang tiong u tsiok tse hui a e tse phin,happy,lan sin uah tang tiong u tsiok tse hui a e tse phin,1
2582,./data/wav_gen/wav/002582_indextts_fearful.wav,tiau kiann si ai sio ho kiam bo kap iu e hui a,fearful,tiau kiann si ai sio ho kiang，bo kak iu e hui a,4
2583,./data/wav_gen/wav/002583_indextts_happy.wav,lan na si ka iu hui te tsui,happy,lan na si ka iu hui te tsui,0
2584,./data/wav_gen/wav/002584_indextts_happy.wav,i si be siap tsui tshut lai e,happy,i si beh siah tsui tshut lai,4
2585,./data/wav_gen/wav/002585_indextts_disgusted.wav,siong tui na si tshoo hui theh lai te tsui,disgusted,siong tui na si thoo hui theh lai te tsui,1
2586,./data/wav_gen/wav/002586_indextts_disgusted.wav,i tio e ban ban a ban ban a siap tsui tshut lai,disgusted,i tioh e ban ban a，ban ban a siak tsui tshut lai,3
2587,./data/wav_gen/wav/002587_indextts_disgusted.wav,li tshiann iu hui e khip tsui lut tsuat tui ai ke kue sann pha i ha tsiah e sai,disgusted,ni tshia，iu hui e khi tsui lu tsua tui ai ke kue sann pha i ha，tsia e saih,10
2588,./data/wav_gen/wav/002588_indextts_disgusted.wav,iah e ki tit nng tang tsing,disgusted,ia e ki tit tng tang tsing,2
2589,./data/wav_gen/wav/002589_indextts_disgusted.wav,thiann tit tioh phau ka pi se kai kuan kun e tai uan suan tshiu kong,disgusted,khiann tit tioh phau ka pi se kai kuan kun e tai uan suan tshiu kong,1
2590,./data/wav_gen/wav/002590_indextts_disgusted.wav,i tioh tsiong e ki tiong tsit e tiong iau in soo,disgusted,i tioh tsiong e ki tiong tsit e tiong iau in soo,0
2591,./data/wav_gen/wav/002591_indextts_happy.wav,tio si ti ing ko be e ka pi pue a,happy,tioh si ti ing ko be e ka pi pue a,1
2592,./data/wav_gen/wav/002592_indextts_happy.wav,m ko he tau te si siann mih khuan tsai tsit leh,happy,m koo he tau te si siann mih khuan tsai tsit e,3
2593,./data/wav_gen/wav/002593_indextts_happy.wav,i tiau kang king suan khip tsui lut tsok ke e iu hui pue a,happy,i tiau kang kin suan khi tsui luh，tsuok ke e iu hui pue a,5
2594,./data/wav_gen/wav/002594_indextts_angry.wav,hoo phau tshut lai e ka pi,angry,hoo phau tshut lai e copy,4
2595,./data/wav_gen/wav/002595_indextts_disgusted.wav,lai te e hue phang kah kue tsi phang khi,disgusted,lai te e hue phang，kah kue tsih phang ki,3
2596,./data/wav_gen/wav/002596_indextts_angry.wav,uan tsuan be hoo pue a ing hiong lai khip siu khi,angry,uan tsuan be hoo pue a in hing lai khi siu khi,3
2597,./data/wav_gen/wav/002597_indextts_neutral.wav,phing sim e tang phinn tioh tsap tsiok e phang khi,neutral,phing sin e tang phinn tioh tsap tsioo e phang khi,2
2598,./data/wav_gen/wav/002598_indextts_surprised.wav,hoo i e ka pi tsok phin,surprised,hoo i e copy tsok phin,4
2599,./data/wav_gen/wav/002599_indextts_fearful.wav,e sai uan tsuan tian hian tshut guan lai e khi bi,fearful,e sai uan tsuan tin hian tshu kuan lai e khi bi,3
2600,./data/wav_gen/wav/002600_indextts_neutral.wav,m tsiah u ki hue lai tioh tsiong,neutral,m tsiah u ki hue lai tioh tsiong,0
2601,./data/wav_gen/wav/002601_indextts_surprised.wav,sua loh si hue e in soo,surprised,sua looh si hue e in soo,1
2602,./data/wav_gen/wav/002602_indextts_sad.wav,hue soo tai piau e si un too kah thang kng sing,sad,hue soo tai piau e si，un too kah thang kng sing,1
2603,./data/wav_gen/wav/002603_indextts_happy.wav,tsiok tse lang sa bo tsang,happy,tsiok tse lang sa boo tsang,1
2604,./data/wav_gen/wav/002604_indextts_surprised.wav,tai sing si un too ai sio kah tsha put to tsit tshing nng pah sann tsap kau tsit tshing nng pah peh tsap too tso iu e kuan un i siong,surprised,tai sing si un too ai sio kah tsha put to tsit tshing nng pah sann tsap kau tsit tshing nng pah piat tsap too tsoo iu e kuan gun i siong,5
2605,./data/wav_gen/wav/002605_indextts_fearful.wav,i tsiah e lai tsiann tso iu hui e tiau kiann tsi it,fearful,i tsiah e lai tsia tso iu hui e tiau kiann tsit it,3
2606,./data/wav_gen/wav/002606_indextts_fearful.wav,na si it puann tshoo hui e thoo tsit,fearful,na si it puann tshoo hui e thoo tsit,0
2607,./data/wav_gen/wav/002607_indextts_neutral.wav,nge beh sio kah tsit tsiong kuan un,neutral,nge be sio kah tsit tsiong kuan gun,2
2608,./data/wav_gen/wav/002608_indextts_angry.wav,na m si sio kah phua phua khi,angry,na m si sio kah phua phua khi,0
2609,./data/wav_gen/wav/002609_indextts_angry.wav,bo tio si tsok phin e lai khu kha khi,angry,bo，tioh si tsok phin e lai khu kha khi,2
2610,./data/wav_gen/wav/002610_indextts_happy.wav,koh lai si hue soo tai piau e thang kng sing,happy,koo lai si hue soo tai piau e thang kng si,3
2611,./data/wav_gen/wav/002611_indextts_disgusted.wav,tshoo hui ka theh lai tsio kng si tsuat tui be thang kng,disgusted,tshoo hui ka theh lai tsioh kng si tsuat tui be thang kng,1
2612,./data/wav_gen/wav/002612_indextts_neutral.wav,na si uan tsuan bo kap iu e iu hui ka theh lai tsio kng,neutral,na si uan tsuan boo kap iu e iu hui ka theh lai tsioo kng,2
2613,./data/wav_gen/wav/002613_indextts_neutral.wav,i tio e sio khua thang kng,neutral,i tiohh e sio khua thang kng,2
2614,./data/wav_gen/wav/002614_indextts_disgusted.wav,koh khah mai kong beh an tsuann lai khu piat ooh,disgusted,koh khah mai kong beh an tsuann lai khu peh looh,4
2615,./data/wav_gen/wav/002615_indextts_sad.wav,tsue au si hong e tsok iong,sad,tsue au si hong e tsok iong,0
2616,./data/wav_gen/wav/002616_indextts_surprised.wav,tse si in ui hong u huat too thuan sang siann im,surprised,tse si in ui hong u huat too thuan sang siann in,1
2617,./data/wav_gen/wav/002617_indextts_happy.wav,na si iu hui iong tshiu ka tiak khuann mai a,happy,na si iu hui iong tshiu ka tiak khoau mai a,3
2618,./data/wav_gen/wav/002618_indextts_happy.wav,i e siann im e pi tiak tshoo hui e siann im koh khah tshe tsit kua,happy,i e siann im，e pi tiak tshoo hu e siann im koh khah tsheh tsit kua,3
2619,./data/wav_gen/wav/002619_indextts_happy.wav,siong tui tshoo hui e siann im e khah tun,happy,siong tui tshoo hui e sia in e khah tun,3
2620,./data/wav_gen/wav/002620_indextts_sad.wav,m tsai an ni sinn tshoo hui kah iu hui e kan tan khu piat,sad,m tsai an ni si，tshoo hui kah iu hui e kan tan khu piat,3
2621,./data/wav_gen/wav/002621_indextts_neutral.wav,si m si tsin sim sik,neutral,si m si tsin sim sik,0
2622,./data/wav_gen/wav/002622_indextts_neutral.wav,ban it na si tu tioh u lang kok pih tiau kang beh sit giam,neutral,ban it na si tu tioh u lang copy tiau kang be si giam,7
2623,./data/wav_gen/wav/002623_indextts_angry.wav,iong ko nia thoo kah tshoo hui a thoo lam lam tso hue khi sio,angry,iong ko nia thoo kah tshoo hui a thoo lam lam，tsoh hue khi sio,2
2624,./data/wav_gen/wav/002624_indextts_happy.wav,koh sio tshut ua beh tsit tshing nng pah too tso iu kuan un e tsok phin,happy,koh sio tshu a be tsit tshin，nng pah too tsoo iu kuan，un e tsok phinn,8
2625,./data/wav_gen/wav/002625_indextts_angry.wav,tai sing hua gu kong e 陶,angry,tai sing hua ku kong e tau si,7
2626,./data/wav_gen/wav/002626_indextts_angry.wav,tio m tsai iann beh an tsuann tshing hoo,angry,tiong m tsai a beh am tsuann tshing hoo,6
2627,./data/wav_gen/wav/002627_indextts_disgusted.wav,si tshoo hui iah si iu hui,disgusted,si tshoo hui ah si iu hui,1
2628,./data/wav_gen/wav/002628_indextts_neutral.wav,bo iau kin lan to tit tsiap kio i hui a tio ho,neutral,bo iau kin lan too tit tsiap kio i，hui a tioh ho,3
2629,./data/wav_gen/wav/002629_indextts_sad.wav,lan to ka kio tso tshoo hui,sad,lan to ka kio tso tshoo hui,0
2630,./data/wav_gen/wav/002630_indextts_disgusted.wav,na si hua gu kong e 瓷,disgusted,na si hua ku kong e tsi,4
2631,./data/wav_gen/wav/002631_indextts_surprised.wav,bun tsiunn li,surprised,bun tsiunn li,0
2632,./data/wav_gen/wav/002632_indextts_sad.wav,tiong kok beh hoo lan kok bin thai gu liok ui hue bo pian poo,sad,tiong kok beh hoo lan kok bin thai gu liok ui hue bo pian poo,0
2633,./data/wav_gen/wav/002633_indextts_disgusted.wav,ng bang tiong kok ti tui kiu sit lik the sing e si,disgusted,m bang tiong kok ti tui kiu si lik the sing e si,3
2634,./data/wav_gen/wav/002634_indextts_happy.wav,ma ai iong sin li loo lai khuann thai liong huann kuan he,happy,ma ai iong sin li loo lai khuann thai liong huann kuan he,0
2635,./data/wav_gen/wav/002635_indextts_surprised.wav,tiong kiong tsap kau tai ui tsa khi kau tiam khai si,surprised,tiong kiong tsak kau tai ui tsa khi kau tiam khai si,1
2636,./data/wav_gen/wav/002636_indextts_disgusted.wav,習近平 ti kang tsok po ko lai te,disgusted,tsing ping ti kang tsok po ko lai te,10
2637,./data/wav_gen/wav/002637_indextts_happy.wav,u si pai kong tioh kiu li kiong sik,happy,u si bai kong tioh kiu li kiong sip,2
2638,./data/wav_gen/wav/002638_indextts_fearful.wav,piau si tsit e tiong kok guan tsik si liong huann kuan he e tsing ti kin te,fearful,piau si tsit e tiong koo guan tsip sit liong hua kuan he e tsin ti kin te,6
2639,./data/wav_gen/wav/002639_indextts_happy.wav,sing lin kiu ji kiong sik lin tong liong huann kang siok tsit e tiong kok,happy,sin lin kiu li kiong sit，lin tong liong hua u kang siok tsit e tiong kok,6
2640,./data/wav_gen/wav/002640_indextts_angry.wav,siang hong e tui ue tio thang khi kiann,angry,siang hong e tui ue tioh thang khinn kiann,3
2641,./data/wav_gen/wav/002641_indextts_angry.wav,tai uan lim ho tsing tong kah thuan the beh ham tiong kok lai khi ma be u tsoo gai,angry,tai uan lim ho tsing tong kah thuan the beh ham tiong kong lai khi ma be u tsoo kai,3
2642,./data/wav_gen/wav/002642_indextts_sad.wav,tat tit tsu i e si,sad,tak ti tsu i e si,2
2643,./data/wav_gen/wav/002643_indextts_sad.wav,tsok tsia lua tsiau lam,sad,soo tsia lua tsiau lam,2
2644,./data/wav_gen/wav/002644_indextts_surprised.wav,習近平 koh kong,surprised,kha lin pin thing koh kong,17
2645,./data/wav_gen/wav/002645_indextts_fearful.wav,beh tsiau 兩岸一家親 e li liam,fearful,be tsiau e an i tsia e li liam,12
2646,./data/wav_gen/wav/002646_indextts_fearful.wav,tauh tauh a hoo tai uan tong pau ti tai liok hak sip tshong giap sing uah,fearful,tau tau a hoo tai uan tong pau ti tai liok hak si，tshong giah sin uah,6
2647,./data/wav_gen/wav/002647_indextts_happy.wav,the kiong kah tai liok tong pau kang khuan e thai gu,happy,the kiong kah tai lioh tong pau kang huan e thai bu,3
2648,./data/wav_gen/wav/002648_indextts_disgusted.wav,u hun sik in sut bing thuan tai hak liong huann gian kiu tiong sim tsu lim kiam kau siu iunn khai hong e kai suat,disgusted,u hun sik in suh bin thuan tai hak，liong hua gian kiu tiong sin tsu lin kian kau siu，iunn khai hong e kai suat,9
2649,./data/wav_gen/wav/002649_indextts_neutral.wav,tiong kiong tsit kui tang ka liong huann kau liu e tiong tiam ui tai uan sua kau tiong kok,neutral,tiong kiong tsit kui tang ka liong huann kau liu e tiong tiam ui tai uan sua kau tiong kok,0
2650,./data/wav_gen/wav/002650_indextts_disgusted.wav,beh siann tai uan e siau lian lang kau tiong kok tshong giap un thau loo,disgusted,beh siann tai uan e siau lian lang kau tiong koo tshong giap，un thau loo,2
2651,./data/wav_gen/wav/002651_indextts_happy.wav,bi lai tai pau tsing e ho be,happy,bi lai tai pau tsing e ho be,0
2652,./data/wav_gen/wav/002652_indextts_fearful.wav,phah sng beh kai kah kah tiong kok kong bin kang khuan,fearful,phah sng be kai kah kah tiong kok kong bin kak huan,4
2653,./data/wav_gen/wav/002653_indextts_fearful.wav,hoo tai uan lang ti tiong kok be ko thih phio thang kah tiong kok lang kang khuan,fearful,hoo tai uan lang ti tiong koo be ko thi phio thang kah tiong kok lang kang khuan,2
2654,./data/wav_gen/wav/002654_indextts_disgusted.wav,tiong kok kiong san tong te tsap kau tshu tsuan kok tai piau tai hue tsap gueh tsap peh khai boo,disgusted,tiong kok kiong san tong te tsa kau tshu，tsuan kok tai piau tai hue tsa pueh tsa peh khai boo,5
2655,./data/wav_gen/wav/002655_indextts_happy.wav,bian pai tui tit tsiap lu kha lip tsam ka thiam li pian sing,happy,bian pai tui，ti tsiah lu kha li tsam kah thiam li pian sing,5
2656,./data/wav_gen/wav/002656_indextts_sad.wav,iunn khai hong lin ui,sad,iunn khai hong lin ui,0
2657,./data/wav_gen/wav/002657_indextts_sad.wav,tse huan se piau si tiong kiong tui ka ti e huat tian tsin u sin sim,sad,tse huan se，piau si tiong kiong tui ka ti e hua tian tsin u sin sim,2
2658,./data/wav_gen/wav/002658_indextts_sad.wav,tsun si tai uan lang lai kau tiong kok sia hue,sad,tsun si tai uan lang lai kau tiong kok sia hue,0
2659,./data/wav_gen/wav/002659_indextts_neutral.wav,tio e tang ka liong huann e kha poo giu khah ua leh,neutral,tioh e tang ka liong huann e kha poo giu khah ua leh,1
2660,./data/wav_gen/wav/002660_indextts_happy.wav,liok ui hue e siann bing tsi tshut,happy,liok ui hue sia min tsi tshut,6
2661,./data/wav_gen/wav/002661_indextts_sad.wav,tiong kiong tsap kau tai po ko tui tai tsing tshik uan na bo pian poo,sad,tiong kiong tsak kau tai po ko，tui tai tsing tshit uan a bo pian poo,4
2662,./data/wav_gen/wav/002662_indextts_angry.wav,koh thiau kang kik tshut the hong nua tsah e thai too,angry,koh thiau kang ki tshut the hong nua tsah e thai too,1
2663,./data/wav_gen/wav/002663_indextts_disgusted.wav,liok ui hue hoo iok tui huann tsin bak khuann tiong tsit e su sit,disgusted,liok ui hue hoo io tui huann tsin bak khuann tiong tsit e su sit,1
2664,./data/wav_gen/wav/002664_indextts_fearful.wav,koo tsit ping nge beh tsiann e it tiong guan tsik kah tsit kok nng tse,fearful,koo tsit ping，ge be tsiann e it tiong guan tsit ka tsit koo lng tse,7
2665,./data/wav_gen/wav/002665_indextts_surprised.wav,tiong kiong tsong su ki 習近平 leh po ko e si,surprised,tiong kiong tsong su ki tsiong put tsin pin le po ko e si,20
2666,./data/wav_gen/wav/002666_indextts_fearful.wav,tsin oh hann kue bin sim e tshim kau,fearful,tsin oh ha kue bin sin me e tshim kau,5
2667,./data/wav_gen/wav/002667_indextts_neutral.wav,liok ui hue kiong tiau,neutral,liok ui hue kiong tiau,0
2668,./data/wav_gen/wav/002668_indextts_fearful.wav,tshua tsing hu u tsam tsat bo jia khang,fearful,tshua tsin hu u tsam tsat，bo tsiah khang,5
2669,./data/wav_gen/wav/002669_indextts_disgusted.wav,ui tshi hian hong tsun tiong it kiu kiu ji ni liong hue hue tam lik su su sit e lip tiunn bo pian,disgusted,ui tshi sin han hong，tsun tiong it kiu kiu ji ni，liong hue hue tan lik su su si e li tiunn bo pian,9
2670,./data/wav_gen/wav/002670_indextts_disgusted.wav,m koh tiong hua bin kok si tsu kuan kok ka,disgusted,m koh tiong huann bin koo si tsu kuan kok ka,3
2671,./data/wav_gen/wav/002671_indextts_disgusted.wav,tai uan e bi lai kap liong huann kuan he si nng tshing sann pah ban lang e kiong tong suan tik,disgusted,tai uan e bi lai kah biong hua kuan he si nng tshing sa pah ban lang e kiong tong tsuan tik,7
2672,./data/wav_gen/wav/002672_indextts_neutral.wav,liong huann ai tso hue tshiau tshue sio kau tshap e sin loo,neutral,liong hua ai tso hue tshiau tshue sio kau tshap e sin loo,2
2673,./data/wav_gen/wav/002673_indextts_angry.wav,tsiam tui tiong kiong tsap kau tai e po ko,angry,tsiam tui tiong kiong tsap kau tai e poo koh,2
2674,./data/wav_gen/wav/002674_indextts_fearful.wav,si tai lik liong piau si,fearful,si tai lin liong piau si,1
2675,./data/wav_gen/wav/002675_indextts_neutral.wav,tsi tshi tshua tsong thong tsun tiong kiu ji hue tam lik su su sit e tsing tshik te tiau,neutral,tsi tshi tshua tsong thong，tsun tiong kiu li hue tam lik su su sit e tsing tshik te tiau,2
2676,./data/wav_gen/wav/002676_indextts_fearful.wav,tu liau koh kiong tiau kian kuat huan tui ping ap tse tai tok se lik,fearful,tu liau koh kiong tiau，kian kuah khuan tui pin ap tse tai too se lik,5
2677,./data/wav_gen/wav/002677_indextts_happy.wav,ma hoo iok tiong kiong ti tsit e tiong kok tsit e tai uan e ki tshoo siong,happy,ma hoo ioh tiong kiong ti tsit e tiok kok，tsi e tai uan e ki tshoo siong,5
2678,./data/wav_gen/wav/002678_indextts_disgusted.wav,kap tai uan tsing hu tui ue khi tso liong huann tsing siong liong sing e kau tshap kuan he,disgusted,kah tai uan tsing hu tui ue，khi tsoo liong hua tsin siong liong sing e kau tshap kuan he,6
2679,./data/wav_gen/wav/002679_indextts_happy.wav,ling gua tsit hong bin,happy,lin gua tsit hong bin,1
2680,./data/wav_gen/wav/002680_indextts_disgusted.wav,kok bin tong tsu sik ngoo tun gi kong,disgusted,kok bin tong tsu sik ngoo tun gi kong,0
2681,./data/wav_gen/wav/002681_indextts_surprised.wav,ai u it tiong kok piau e kiu ji kiong sik,surprised,ai u it tiong kok piau e kiu i kiong sik,1
2682,./data/wav_gen/wav/002682_indextts_sad.wav,tsiah thang po tsing tiong hua bin kok e tsu kuan kah tsun giam,sad,sia thang po tsing，tiong hua bin kok e tsu kuan kap tsun giam,4
2683,./data/wav_gen/wav/002683_indextts_sad.wav,ma kong tioh tui tai khang khue e tiong tiam,sad,ma kong tioh tui tai khang khue e tiong tiam,0
2684,./data/wav_gen/wav/002684_indextts_angry.wav,the kiong tai uan lang ti tiong kok e kok bin thai gu,angry,thai kiong tai uan lang ti tiong kok，eh kok bin thai u,5
2685,./data/wav_gen/wav/002685_indextts_fearful.wav,hing tsing inn tai liok ui guan hue lin ui,fearful,hing tsin i tai lioh ui uan hue lin ui,5
2686,./data/wav_gen/wav/002686_indextts_fearful.wav,tiong kok tui tai tsing tshik bo pian poo tsin phah sng,fearful,tiong koo tui tai tsin tshio boo pian poo tsin phah sng,4
2687,./data/wav_gen/wav/002687_indextts_surprised.wav,goo、bun tsiong sam,surprised,goo peh bun tsiong sam,5
2688,./data/wav_gen/wav/002688_indextts_fearful.wav,jiau sia e ge sut,fearful,liau sia e ke sut,2
2689,./data/wav_gen/wav/002689_indextts_fearful.wav,lian kah u tsit kang tat kau hit e tsi kuan e king kai,fearful,lian kah u tsit kang tak kau hit e tsi kuan e kin kak,3
2690,./data/wav_gen/wav/002690_indextts_fearful.wav,kio tsue ge sut,fearful,kioh tsue ke sut,2
2691,./data/wav_gen/wav/002691_indextts_disgusted.wav,na si e tang sng tshut guan liong kui pian,disgusted,na si e tang sng tshu uan liong kui pian,2
2692,./data/wav_gen/wav/002692_indextts_sad.wav,an ne tio si iah bue guan liong,sad,an ne tioh si iah bue uan liong,2
2693,./data/wav_gen/wav/002693_indextts_neutral.wav,ia soo kong e tshit tsap e tshit pian,neutral,ia soo kong e tshit tsap be tshit pian,1
2694,./data/wav_gen/wav/002694_indextts_fearful.wav,tio si tshin tshiunn lan kong e tshit tshit si tsap kau pian,fearful,tioh si tshin tshiunn lan kong e tshit tshit si tsap kau pian,1
2695,./data/wav_gen/wav/002695_indextts_neutral.wav,tio si m tsai iann kui pian,neutral,tioh si m tsai iann kui pian,1
2696,./data/wav_gen/wav/002696_indextts_fearful.wav,it tit kau uan tsuan bo teh ti i,fearful,i ti kau guan tsuan bo teh ti,5
2697,./data/wav_gen/wav/002697_indextts_sad.wav,bo koh khioh hun,sad,bo koh khioh hun,0
2698,./data/wav_gen/wav/002698_indextts_surprised.wav,m koh lan thak bi kok jin bun tsu gi tai su pang liong e khuan iong,surprised,m koh lan thah pi koo din bun tsu gi，tai su pang liong e khuan iong,5
2699,./data/wav_gen/wav/002699_indextts_neutral.wav,tsok tsia li khin huann,neutral,soo tsiah，li khin huann,4
2700,./data/wav_gen/wav/002700_indextts_surprised.wav,thak liau tit tioh kah tsok tsia kang khuan e kiat lun,surprised,thak liau ti tioh kah tsuat tsiah kang khuan e kiat lun,5
2701,./data/wav_gen/wav/002701_indextts_happy.wav,jin lui e lik su tio si tsit pho put khuan iong su,happy,lin lui e lit su，tioh si tsit phoo put khuan iong su,5
2702,./data/wav_gen/wav/002702_indextts_neutral.wav,jin lui put tuan tiong hok sim kuann kheh eh,neutral,jin lui put tuan tiong hok sin kuann kheh e,2
